key,rank,score,title,year,doi,venue,type,authors,found_via,providers,parent_keys,unresolved
doi:10.1016/j.indmarman.2015.12.002,69,0.000000,"The use of social media in sales: Individual and organizational antecedents, and the role of customer engagement in social media",2015,10.1016/j.indmarman.2015.12.002,Industrial Marketing Management,article,"Guesalaga, Rodrigo",backward,crossref|openalex,doi:10.1016/j.ibusrev.2020.101776|doi:10.1016/j.indmarman.2017.06.012,0
doi:10.1016/j.indmarman.2017.06.012,70,0.000000,Social media use in B2b sales and its impact on competitive intelligence collection and adaptive selling: Examining the role of learning orientation as an enabler,2017,10.1016/j.indmarman.2017.06.012,Industrial Marketing Management,article,"Itani, Omar S.; Agnihotri, Raj; Dingus, Rebecca",backward,crossref|openalex,doi:10.1016/j.ibusrev.2020.101776,0
doi:10.1016/j.indmarman.2017.12.019,71,0.000000,Waiting for a sales renaissance in the fourth industrial revolution: Machine learning and artificial intelligence in sales research and practice,2018,10.1016/j.indmarman.2017.12.019,Industrial Marketing Management,article,"Syam, Niladri; Sharma, Arun",backward,crossref|openalex,doi:10.1007/s11747-019-00696-0|doi:10.1016/j.bushor.2020.01.003|doi:10.1016/j.indmarman.2021.08.006|doi:10.1016/j.tourman.2019.02.006|doi:10.1080/08853134.2018.1557525|doi:10.1108/jbim-10-2018-0295|doi:10.7903/cmr.19970,0
doi:10.1016/j.indmarman.2019.09.001,72,0.000000,Real-time big data processing for instantaneous marketing decisions: A problematization approach,2019,10.1016/j.indmarman.2019.09.001,Industrial Marketing Management,article,"Jabbar, Abdul; Akhtar, Pervaiz; Dani, Samir",backward,crossref|openalex,doi:10.1016/j.indmarman.2021.08.006,0
doi:10.1016/j.indmarman.2019.09.003,73,0.000000,Organizational intention to adopt big data in the B2B context: An integrated view,2019,10.1016/j.indmarman.2019.09.003,Industrial Marketing Management,article,"Sun, Shiwei; Hall, Dianne J.; Cegielski, Casey G.",backward,crossref|openalex,doi:10.1016/j.indmarman.2019.12.005|doi:10.1016/j.indmarman.2020.10.012,0
doi:10.1016/j.indmarman.2019.12.005,74,0.000000,Fostering B2B sales with customer big data analytics,2019,10.1016/j.indmarman.2019.12.005,Industrial Marketing Management,article,"Hallikainen, Heli; Savimäki, Emma; Laukkanen, Tommi",backward,crossref|openalex,doi:10.1016/j.indmarman.2020.10.012|doi:10.1016/j.indmarman.2021.08.006,0
doi:10.1016/j.indmarman.2020.10.012,75,0.000000,Linking big data analytical intelligence to customer relationship management performance,2020,10.1016/j.indmarman.2020.10.012,Industrial Marketing Management,article,"Zhang, Chubing; Wang, Xinchun; Cui, Annie Peng; Han, Shenghao",backward,crossref|openalex,doi:10.1016/j.indmarman.2021.08.006,0
doi:10.1016/j.indmarman.2021.08.006,76,0.000000,Setting B2B digital marketing in artificial intelligence-based CRMs: A review and directions for future research,2021,10.1016/j.indmarman.2021.08.006,Industrial Marketing Management,article,"Saura, José Ramón; Soriano, Domingo Ribeiro; Palacios‐Marqués, Daniel",backward,crossref|openalex,doi:10.1155/2022/7796507,0
doi:10.1016/j.infoandorg.2018.02.005,77,0.000000,Working and organizing in the age of the learning algorithm,2018,10.1016/j.infoandorg.2018.02.005,Information and Organization,article,"Faraj, Samer; Pachidi, Stella; Sayegh, Karla",backward,crossref|openalex,doi:10.1177/1350508419855714,0
doi:10.1016/j.intmar.2013.09.008,78,0.000000,Managing Customer Relationships in the Social Media Era: Introducing the Social CRM House,2013,10.1016/j.intmar.2013.09.008,Journal of Interactive Marketing,article,"Malthouse, Edward C.; Haenlein, Michael; Skiera, Bernd; Wege, Egbert; Zhang, Xiaoquan",backward,crossref|openalex,doi:10.1080/08853134.2018.1557525|doi:10.1108/jbim-02-2016-0025|doi:10.1108/jibr-09-2019-0284,0
doi:10.1016/j.jbusres.2004.07.010,79,0.000000,Sales force use of technology: antecedents to technology acceptance,2005,10.1016/j.jbusres.2004.07.010,Journal of Business Research,article,"Robinson, Leroy; Marshall, Greg W.; Stamps, Miriam B.",backward,crossref|openalex,doi:10.1016/j.indmarman.2014.06.013|doi:10.1016/j.jbusres.2011.05.005|doi:10.2753/pss0885-3134280205,0
doi:10.1016/j.jbusres.2006.05.011,80,0.000000,Organizational characteristics and the CRM adoption process,2007,10.1016/j.jbusres.2006.05.011,Journal of Business Research,article,"Ko, Eunju; Kim, Sook Hyun; Kim, Myungsoo; Woo, Ji Young",backward,crossref|openalex,doi:10.1057/dbm.2012.13|doi:10.1108/ics-02-2019-0029|doi:10.1108/jeim-11-2012-0078|doi:10.1108/jsbed-01-2012-0013,0
doi:10.1016/j.jbusres.2007.04.007,81,0.000000,Sales technology: Help or hindrance to ethical behaviors and productivity?,2007,10.1016/j.jbusres.2007.04.007,Journal of Business Research,article,"Bush, Alan J.; Bush, Victoria D.; Orr, Linda; Rocco, Richard A.",backward,crossref|openalex,doi:10.1108/jrim-04-2015-0027,0
doi:10.1016/j.jbusres.2011.05.005,82,0.000000,The differing effects of technology on inside vs. outside sales forces to facilitate enhanced customer orientation and interfunctional coordination,2011,10.1016/j.jbusres.2011.05.005,Journal of Business Research,article,"Rapp, Adam; Beitelspacher, Lauren Skinner; Schillewaert, Niels; Baker, Thomas L.",backward,crossref|openalex,doi:10.1080/08853134.2018.1441718|doi:10.1080/08853134.2018.1557525|doi:10.1108/jbim-01-2015-0001,0
doi:10.1016/j.jbusres.2013.05.002,83,0.000000,Social media technology usage and customer relationship performance: A capabilities-based examination of social CRM,2013,10.1016/j.jbusres.2013.05.002,Journal of Business Research,article,"Trainor, Kevin J.; Andzulis, James “Mick”; Rapp, Adam; Agnihotri, Raj",backward,crossref|openalex,doi:10.1016/j.indmarman.2017.06.012|doi:10.1016/j.indmarman.2019.12.005|doi:10.1016/j.indmarman.2020.10.012|doi:10.1016/j.indmarman.2021.08.006|doi:10.1080/15332667.2019.1664870|doi:10.1108/jbim-02-2016-0025|doi:10.1108/jsit-06-2014-0044|doi:10.4018/ijisss.2016100101,0
doi:10.1016/j.jbusres.2017.03.008,84,0.000000,"“Service Encounter 2.0”: An investigation into the roles of technology, employees and customers",2017,10.1016/j.jbusres.2017.03.008,Journal of Business Research,article,"Larivière, Bart; Bowen, David E.; Andreassen, Tor W.; Kunz, Werner H.; Sirianni, Nancy J.; Voss, Chris; Wünderlich, Nancy V.; Keyser, Arne De",backward,crossref|openalex,doi:10.1108/josm-04-2018-0119,0
doi:10.1016/j.jbusres.2020.06.062,85,0.000000,Marketing in a data-driven digital world: Implications for the role and scope of marketing,2020,10.1016/j.jbusres.2020.06.062,Journal of Business Research,article,"Shah, Denish; Murthi, B. P. S.",backward,crossref|openalex,doi:10.1016/j.indmarman.2021.08.006,0
doi:10.1016/j.jom.2006.02.002,86,0.000000,"The impact of enterprise systems on corporate performance: A study of ERP, SCM, and CRM system implementations",2006,10.1016/j.jom.2006.02.002,Journal of Operations Management,article,"Hendricks, Kevin B.; Singhal, Vinod R.; Stratman, Jeff K.",backward,crossref|openalex,doi:10.1016/j.im.2012.09.005,0
doi:10.1016/j.reimke.2015.07.001,87,0.000000,The firms benefits of mobile CRM from the relationship marketing approach and the TOE model,2015,10.1016/j.reimke.2015.07.001,Spanish Journal of Marketing - ESIC,article,"San-Martín, S.; Jiménez, Nadia; López‐Catalán, Blanca",backward,crossref|openalex,doi:10.1080/15332667.2019.1664870|doi:10.1108/bl-02-2019-0069|doi:10.1108/bl-08-2020-0057|doi:10.1108/ics-02-2019-0029,0
doi:10.1016/j.techfore.2017.12.019,88,0.000000,Fortune favors the prepared: How SMEs approach business model innovations in Industry 4.0,2018,10.1016/j.techfore.2017.12.019,Technological Forecasting and Social Change,article,"Müller, Julian M.; Buliga, Oana; Voigt, Kai‐Ingo",backward,crossref|openalex,doi:10.1080/09537287.2019.1631468,0
doi:10.1016/j.technovation.2004.01.012,89,0.000000,ICT adoption and moderating effects of institutional factors on salesperson's communication effectiveness: a contingency study in high-tech industries,2004,10.1016/j.technovation.2004.01.012,Technovation,article,"Lapierre, Jozée; Denier, Arnaud",backward,crossref|openalex,doi:10.1016/j.im.2010.05.001|doi:10.1016/j.indmarman.2014.06.013,0
doi:10.1016/j.tourman.2019.02.006,90,0.000000,Hotel employee's artificial intelligence and robotics awareness and its impact on turnover intention: The moderating roles of perceived organizational support and competitive psychological climate,2019,10.1016/j.tourman.2019.02.006,Tourism Management,article,"Li, Jun; Bonn, Mark A.; Ye, Ben Haobin",backward,openalex,doi:10.1007/s10479-020-03683-9,0
doi:10.1016/s0019-8501(01)00190-0,91,0.000000,Managing intraorganizational diffusion of innovations,2002,10.1016/s0019-8501(01)00190-0,Industrial Marketing Management,article,"Pae, Jae H.; Kim, Namwoon; Han, Jin; Yip, Leslie S.C.",backward,crossref|openalex,doi:10.1016/j.indmarman.2005.10.002,0
doi:10.1016/s0019-8501(02)00237-7,92,0.000000,The relationship between technology adoption and strategy in business-to-business markets,2003,10.1016/s0019-8501(02)00237-7,Industrial Marketing Management,article,"Pires, Guilherme D.; Aisbett, Janet",backward,crossref|openalex,doi:10.1016/j.indmarman.2005.10.002,0
doi:10.1016/s0019-8501(97)00059-x,93,0.000000,Managing Intraorganizational Diffusion of Technological Innovations,1998,10.1016/s0019-8501(97)00059-x,Industrial Marketing Management,article,"Kim, Namwoon; Srivastava, Rajendra K.",backward,crossref|openalex,doi:10.1016/j.indmarman.2005.10.002|doi:10.1016/j.indmarman.2008.04.004|doi:10.1016/s0019-8501(01)00190-0,0
doi:10.1016/s0019-8501(99)00115-7,94,0.000000,Technology and the Sales Force,2001,10.1016/s0019-8501(99)00115-7,Industrial Marketing Management,article,"Morgan, Amy J.; Inks, Scott A.",backward,crossref|openalex,doi:10.1016/j.bushor.2009.01.001|doi:10.1016/j.indmarman.2004.09.013|doi:10.1016/j.indmarman.2004.09.014|doi:10.1016/j.indmarman.2004.09.017|doi:10.1016/j.indmarman.2004.09.020|doi:10.1016/j.indmarman.2004.09.021|doi:10.1016/j.indmarman.2009.12.010|doi:10.1016/j.jbusres.2004.07.010|doi:10.1016/j.technovation.2004.01.012|doi:10.1080/08853134.2004.10749038|doi:10.1080/08853134.2005.10749057|doi:10.1080/08853134.2005.10749061|doi:10.1108/08858620510576766|doi:10.1108/08858620710722824|doi:10.1111/j.1468-2370.2006.00128.x|doi:10.1287/mnsc.1070.0783|doi:10.1300/j366v06n02_06|doi:10.1504/ijmc.2005.007025|doi:10.19030/jabr.v20i3.2219|doi:10.2753/mtp1069-6679190204|doi:10.2753/pss0885-3134280401,0
doi:10.1016/s0022-4359(18)30076-9,95,0.000000,How Artificial Intelligence (AI) is Reshaping Retailing,2018,10.1016/s0022-4359(18)30076-9,Journal of Retailing,article,"Shankar, Venkatesh",backward,crossref|openalex,doi:10.1007/s11747-019-00696-0,0
doi:10.1016/s0148-2963(00)00159-4,96,0.000000,Salesforce automation systems: an exploratory examination of organizational factors associated with effective implementation and salesforce productivity,2002,10.1016/s0148-2963(00)00159-4,Journal of Business Research,article,"Pullig, Chris; Maxham, James G.; Hair, Joseph F.",backward,crossref|openalex,doi:10.1016/j.indmarman.2004.09.014|doi:10.1016/j.indmarman.2004.09.017|doi:10.1016/j.indmarman.2004.09.020|doi:10.1016/j.indmarman.2004.09.021|doi:10.1016/j.indmarman.2009.12.010|doi:10.1016/j.indmarman.2013.08.005|doi:10.1016/j.indmarman.2014.06.013|doi:10.1016/j.technovation.2004.01.012|doi:10.1080/08853134.2004.10749038|doi:10.1080/08853134.2005.10749061|doi:10.1108/08858620510576766|doi:10.1108/08858620710722824|doi:10.1111/j.1468-2370.2006.00128.x|doi:10.1287/mnsc.1070.0783|doi:10.1300/j366v06n02_06|doi:10.1504/ijmc.2005.007025|doi:10.19030/jabr.v20i3.2219|doi:10.2753/mtp1069-6679190204|doi:10.2753/pss0885-3134280401|doi:10.2753/pss0885-3134290203|doi:10.2753/pss0885-3134300205,0
doi:10.1016/s0167-8116(97)00009-8,97,0.000000,"Marketing decision support systems: Adoption, use, and satisfaction",1997,10.1016/s0167-8116(97)00009-8,International Journal of Research in Marketing,article,"Wierenga, Berend; Ophuis, P.A.M. Oude",backward,crossref|openalex,doi:10.1016/j.ijresmar.2007.09.003|doi:10.1016/j.jbusres.2006.05.011,0
doi:10.1016/s0263-2373(01)00067-6,98,0.000000,Cross-functional issues in the implementation of relationship marketing through customer relationship management,2001,10.1016/s0263-2373(01)00067-6,European Management Journal,article,"Ryals, Lynette; Knox, Simon",backward,crossref|openalex,doi:10.1080/08853134.2004.10749038|doi:10.1080/09652540701726793|doi:10.1080/1051712x.2011.574252,0
doi:10.1016/s0268-4012(02)00032-4,99,0.000000,Sales information systems in the UK financial services industry: an analysis of sophistication of use and perceived barriers to adoption,2002,10.1016/s0268-4012(02)00032-4,International Journal of Information Management,article,"Wright, George; Donaldson, Bill",backward,crossref|openalex,doi:10.1057/palgrave.dbm.3250034|doi:10.1111/j.1468-2370.2006.00128.x,0
doi:10.1016/s0737-6782(98)00044-7,100,0.000000,"Implementation of industrial process innovations: factors, effects, and marketing implications",1999,10.1016/s0737-6782(98)00044-7,Journal of Product Innovation Management,article,"Meyers, P. D.",backward,crossref|openalex,doi:10.1016/j.indmarman.2005.10.002|doi:10.1080/08853134.2004.10749038,0
doi:10.1017/jmo.2016.55,101,0.000000,"Smart Technology, Artificial Intelligence, Robotics, and Algorithms (STARA): Employees’ perceptions of our future workplace",2017,10.1017/jmo.2016.55,Journal of Management & Organization,article,"Brougham, David; Haar, Jarrod",backward,crossref|openalex,doi:10.1016/j.tourman.2019.02.006|doi:10.7903/cmr.19970,0
doi:10.1037/0021-9010.92.2.528,102,0.000000,A Longitudinal Cross-Level Model of Leader and Salesperson Influences on Sales Force Technology Use and Performance,2007,10.1037/0021-9010.92.2.528,Journal of Applied Psychology,,John Mathieu,backward,crossref,doi:10.1007/s11747-009-0157-x|doi:10.1016/j.bushor.2013.06.002|doi:10.1016/j.indmarman.2014.06.013|doi:10.1080/08853134.2013.870184|doi:10.1108/jbim-01-2015-0001|doi:10.2753/pss0885-3134330205,0
doi:10.1038/nnano.2015.286,103,0.000000,Navigating the fourth industrial revolution,2015,10.1038/nnano.2015.286,Nature Nanotechnology,article,"Maynard, Andrew",backward,crossref|openalex,doi:10.1016/j.techfore.2017.12.019,0
doi:10.1057/dbm.2012.13,104,0.000000,CRM technology use and implementation benefits in an emerging market,2012,10.1057/dbm.2012.13,Journal of Database Marketing & Customer Strategy Management,article,"Abdul‐Muhmin, Alhassan G.",backward,crossref|openalex,doi:10.1016/j.reimke.2015.07.001,0
doi:10.1057/palgrave.dbm.3250034,105,0.000000,CRM software applications and business performance,2006,10.1057/palgrave.dbm.3250034,Journal of Database Marketing & Customer Strategy Management,article,"Ang, Lawrence; Buttle, Francis",backward,crossref|openalex,doi:10.1057/dbm.2012.13|doi:10.1108/jibr-09-2019-0284|oa:W1583056480,0
doi:10.1057/palgrave.ejis.3000475,106,0.000000,Electronic business adoption by European firms: a cross-country assessment of the facilitators and inhibitors,2003,10.1057/palgrave.ejis.3000475,Eur. J. Inf. Syst.,,Zhu,backward,crossref,doi:10.1016/j.im.2014.03.006,0
doi:10.1057/palgrave.im.4340250,107,0.000000,"CRM in financial services: Are companies realising the benefits of CRM in practice, and how is the strategy being implemented in organisations?",2004,10.1057/palgrave.im.4340250,Interactive Marketing,article,"Winston, Janet",backward,openalex,doi:10.1057/dbm.2012.13,0
doi:10.1057/palgrave.im.4340253,108,0.000000,"CRM in financial services: Are companies realising the benefits of CRM in practice, and how is the strategy being implemented in organisations?",2004,10.1057/palgrave.im.4340253,Interactive Marketing,article,"Winston, Janet",backward,crossref|openalex,doi:10.1057/dbm.2012.13,0
doi:10.1057/palgrave.jdm.3240059,109,0.000000,‘I wouldn't start from here’: Finding a way in CRM projects,2001,10.1057/palgrave.jdm.3240059,Journal of Database Marketing & Customer Strategy Management,article,"Woodcock, Neil; Starkey, M.",backward,openalex,doi:10.1057/palgrave.jdm.3240121,0
doi:10.1057/palgrave.jdm.3240121,110,0.000000,Understanding why marketing does not use the corporate data warehouse for CRM applications,2003,10.1057/palgrave.jdm.3240121,Journal of Database Marketing & Customer Strategy Management,article,"Payton, Fay Cobb; Zahay, Debra",backward,openalex,doi:10.1057/palgrave.dbm.3250034,0
doi:10.1057/palgrave.jmm.5040171,111,0.000000,Salesforce automation in the UK pharmaceutical industry: Why is the strategic potential of these systems not being realised in practice?,2004,10.1057/palgrave.jmm.5040171,Journal of Medical Marketing Device Diagnostic and Pharmaceutical Marketing,article,"Donaldson, Bill; Wright, George",backward,crossref|openalex,doi:10.1016/j.indmarman.2014.06.013|doi:10.1111/j.1468-2370.2006.00128.x|doi:10.2753/mtp1069-6679190204,0
doi:10.1080/00207543.2018.1444806,112,0.000000,Industry 4.0: state of the art and future trends,2018,10.1080/00207543.2018.1444806,International Journal of Production Research,article,"Xu, Li Da; Xu, Eric; Li, Ling",backward,crossref|openalex,doi:10.1080/09537287.2019.1631468,0
doi:10.1080/0144929042000320027,113,0.000000,A hybrid technology acceptance approach for exploring e-CRM adoption in organizations,2005,10.1080/0144929042000320027,Behaviour and Information Technology,article,"Wu, I-L; Wu, K-W",backward,crossref|openalex,doi:10.1080/14783360701350961|doi:10.1108/02634500910955254,0
doi:10.1080/02642069700000032,114,0.000000,Justifying the Use of Portable Computer Technology by the Salesforce of a Large Insurance Company,1997,10.1080/02642069700000032,Service Industries Journal,article,"Johnson, David M.; Whitehorn, Mike",backward,crossref|openalex,doi:10.1016/j.indmarman.2004.09.019|doi:10.1108/08858620010335083,0
